id,propertyType,forSale,price,location,preciseLocation,squareFootage,propertySquareFootage,yearOfBuilding,floor,totalFloors,inRegistry,heating,numberOfRooms,numberOfToilets,parking,hasElevator,hasTerrace
55045,1,1,103180,"Novi Sad","Gradske lokacije",63,NULL,2020,3,5,NULL,NULL,3,NULL,1,1,1
7133,1,1,103000,Beograd,"Vozdovac opstina",64,NULL,2020,2,2,1,"etazno grejanje",2.5,NULL,NULL,NULL,NULL
42289,1,1,103000,"Novi Sad","Gradske lokacije",91,NULL,2020,0,4,NULL,"grejanje na gas",3.5,NULL,NULL,1,1
47035,1,1,103000,Beograd,"Palilula opstina",57,NULL,2020,1,5,NULL,"etazno grejanje",3,1,1,1,1
9784,1,1,102900,"Novi Sad","Gradske lokacije",62,NULL,2020,3,3,NULL,"grejanje na gas",3,NULL,NULL,1,1
41723,1,1,102850,"Novi Sad","Gradske lokacije",83,NULL,2020,3,3,NULL,NULL,4,NULL,1,1,1
54347,1,1,102850,Pancevo,"Gradske lokacije",85,NULL,2020,1,5,1,"grejanje na gas",3,2,1,1,1
11494,1,1,102800,"Novi Sad","Gradske lokacije",73,NULL,2020,5,5,1,NULL,2.5,NULL,NULL,1,1
38244,1,1,102800,"Novi Sad","Gradske lokacije",73,NULL,2020,6,6,NULL,"centralno grejanje",3,NULL,NULL,1,NULL
55843,1,1,102800,"Novi Sad","Gradske lokacije",64,NULL,2020,1,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
38268,1,1,102780,"Novi Sad","Gradske lokacije",73,NULL,2020,6,7,NULL,"centralno grejanje",3,NULL,NULL,1,NULL
57670,1,1,102700,"Novi Sad","Gradske lokacije",62,NULL,2020,3,5,1,"grejanje na gas",3,NULL,NULL,1,1
57607,1,1,102680,"Novi Sad","Gradske lokacije",62,NULL,2020,1,5,1,"grejanje na gas",3,NULL,NULL,1,1
42783,1,1,102600,"Novi Sad","Gradske lokacije",62,NULL,2020,4,4,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
47239,1,1,102190,"Novi Sad","Gradske lokacije",62,NULL,2020,1,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
37288,1,1,102170,"Novi Sad","Gradske lokacije",62,NULL,2020,2,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
37314,1,1,102170,"Novi Sad","Gradske lokacije",62,NULL,2020,1,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
47253,1,1,102170,"Novi Sad","Gradske lokacije",62,NULL,2020,2,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
37406,1,1,102120,"Novi Sad","Gradske lokacije",60,NULL,2020,2,3,NULL,"grejanje na gas",3,NULL,NULL,1,1
37415,1,1,102062,"Novi Sad","Gradske lokacije",66,NULL,2020,1,3,NULL,"grejanje na gas",3,NULL,NULL,1,1
42315,1,1,102000,"Novi Sad","Gradske lokacije",77,NULL,2020,1,2,NULL,"grejanje na gas",3.5,NULL,NULL,NULL,1
2309,1,1,101970,"Novi Sad","Gradske lokacije",62,NULL,2020,4,4,1,"grejanje na gas",2.5,2,NULL,1,1
24943,1,1,101970,"Novi Sad","Gradske lokacije",60,NULL,2020,2,5,1,"centralno grejanje",2.5,NULL,1,1,1
16997,1,1,101900,"Novi Sad","Gradske lokacije",86,NULL,2020,1,2,1,"grejanje na gas",4,NULL,NULL,NULL,1
31546,1,1,101650,"Novi Sad","Gradske lokacije",41,NULL,2020,3,5,1,"centralno grejanje",2,NULL,NULL,1,1
23044,1,1,101400,"Novi Sad","Gradske lokacije",80,NULL,2020,4,4,NULL,"centralno grejanje",4,NULL,NULL,1,1
18052,1,1,100900,"Novi Sad","Gradske lokacije",49,NULL,2020,3,5,NULL,"centralno grejanje",2,NULL,NULL,1,1
26068,1,1,100633,Beograd,"Zvezdara opstina",61,NULL,2020,1,3,NULL,"centralno grejanje",2,NULL,NULL,1,1
9807,1,1,100600,Beograd,"Zemun opstina",58,NULL,2020,2,2,NULL,"podno grejanje",2,NULL,NULL,NULL,NULL
21166,1,1,100600,"Novi Sad","Gradske lokacije",63,NULL,2020,0,4,NULL,"centralno grejanje",3,NULL,NULL,1,1
53704,1,1,100580,"Novi Sad","Gradske lokacije",63,NULL,2020,1,NULL,NULL,"centralno grejanje",3,1,NULL,1,1
41802,1,1,100200,"Novi Sad","Gradske lokacije",76,NULL,2020,2,2,NULL,"grejanje na gas",4,NULL,NULL,NULL,1
52089,1,1,100000,Kragujevac,"Gradske lokacije",95,NULL,2020,2,4,0,NULL,4,2,1,NULL,1
54451,1,1,100000,Beograd,Vracar,44,NULL,2020,4,4,0,"etazno grejanje",1.5,NULL,NULL,1,1
38781,1,1,99975,"Novi Sad","Gradske lokacije",88,NULL,2020,1,2,NULL,NULL,4,NULL,NULL,NULL,1
24978,1,1,99900,"Novi Sad","Gradske lokacije",61,NULL,2020,2,3,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
56284,1,1,99900,"Novi Sad","Gradske lokacije",49,NULL,2020,0,2,NULL,"grejanje na gas",3,NULL,NULL,1,1
27322,1,1,99800,"Novi Sad","Gradske lokacije",51,NULL,2020,1,5,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
42280,1,1,99700,"Novi Sad","Gradske lokacije",88,NULL,2020,0,4,NULL,"grejanje na gas",3.5,NULL,NULL,1,1
56148,1,1,99700,"Novi Sad","Gradske lokacije",50,NULL,2020,2,4,NULL,"centralno grejanje",3,NULL,NULL,1,1
37192,1,1,99500,Beograd,"Zemun opstina",58,NULL,2020,0,2,NULL,"etazno grejanje",2.5,1,NULL,NULL,1
37432,1,1,99060,"Novi Sad","Gradske lokacije",60,NULL,2020,0,3,NULL,"grejanje na gas",3,NULL,NULL,1,1
11019,1,1,99050,Beograd,"Zvezdara opstina",62,NULL,2020,0,3,NULL,"podno grejanje",2,NULL,1,NULL,1
11217,1,1,99000,Beograd,"Zvezdara opstina",87,NULL,2020,3,3,1,"norveski radijatori",4,2,NULL,NULL,1
18026,1,1,99000,"Novi Sad","Gradske lokacije",48,NULL,2020,5,5,NULL,"centralno grejanje",2,NULL,NULL,1,1
25378,1,1,99000,Beograd,"Zvezdara opstina",86,NULL,2020,4,4,1,"norveski radijatori",4,NULL,NULL,NULL,1
25447,1,1,99000,Beograd,"Zvezdara opstina",86,NULL,2020,3,4,1,"etazno grejanje",3.5,1,NULL,NULL,NULL
37330,1,1,98880,"Novi Sad","Gradske lokacije",60,NULL,2020,0,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
51797,1,1,98600,"Novi Sad","Gradske lokacije",66,NULL,2020,0,5,NULL,"grejanje na gas",3,NULL,NULL,1,1
14852,1,1,98570,"Novi Sad","Gradske lokacije",65,NULL,2020,4,5,NULL,"grejanje na gas",3,NULL,NULL,1,1
10023,1,1,98400,"Novi Sad","Gradske lokacije",57,NULL,2020,1,3,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
10028,1,1,98400,"Novi Sad","Gradske lokacije",57,NULL,2020,2,3,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
20980,1,1,98400,"Novi Sad","Gradske lokacije",57,NULL,2020,3,3,NULL,"grejanje na gas",2,NULL,NULL,1,1
29143,1,1,98400,Nis,"Gradske lokacije",81,NULL,2020,3,4,NULL,"grejanje na struju",3.5,NULL,1,1,NULL
42379,1,1,98250,"Novi Sad","Gradske lokacije",85,NULL,2020,4,4,NULL,"grejanje na gas",3.5,NULL,NULL,1,1
37306,1,1,98150,"Novi Sad","Gradske lokacije",59,NULL,2020,2,5,NULL,"grejanje na gas",3,NULL,NULL,1,1
37335,1,1,98150,"Novi Sad","Gradske lokacije",59,NULL,2020,3,5,NULL,"grejanje na gas",3,NULL,NULL,1,1
55827,1,1,98060,"Novi Sad","Gradske lokacije",68,NULL,2020,0,3,NULL,"grejanje na gas",3,NULL,NULL,1,1
7437,1,1,98000,Beograd,"Vozdovac opstina",42,NULL,2020,3,5,0,"etazno grejanje",2,1,NULL,1,NULL
38776,1,1,97900,"Novi Sad","Gradske lokacije",86,NULL,2020,2,2,NULL,"grejanje na gas",4,NULL,NULL,NULL,1
38786,1,1,97900,"Novi Sad","Gradske lokacije",86,NULL,2020,1,2,NULL,"grejanje na gas",4,NULL,NULL,NULL,1
33902,1,1,97850,"Novi Sad","Gradske lokacije",65,NULL,2020,0,4,1,"grejanje na gas",2.5,1,1,1,1
42719,1,1,97800,"Novi Sad","Gradske lokacije",59,NULL,2020,4,4,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
42723,1,1,97800,"Novi Sad","Gradske lokacije",59,NULL,2020,2,4,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
42732,1,1,97800,"Novi Sad","Gradske lokacije",59,NULL,2020,1,4,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
47566,1,1,97750,Kragujevac,"Gradske lokacije",85,NULL,2020,3,NULL,0,NULL,4,1,NULL,1,1
49724,1,1,97700,"Novi Sad","Gradske lokacije",63,NULL,2020,2,5,NULL,"centralno grejanje",2.5,NULL,NULL,1,1
21150,1,1,97500,"Novi Sad","Gradske lokacije",61,NULL,2020,0,4,NULL,"centralno grejanje",3,NULL,NULL,1,1
31187,1,1,97240,"Novi Sad","Gradske lokacije",68,NULL,2020,0,4,NULL,"centralno grejanje",3,2,1,1,NULL
49812,1,1,97200,"Novi Sad","Gradske lokacije",62,NULL,2020,1,5,NULL,"centralno grejanje",2.5,NULL,NULL,1,1
51261,1,1,97200,Beograd,"Novi Beograd",72,NULL,2020,0,2,1,"etazno grejanje",3,1,NULL,NULL,1
55835,1,1,97150,"Novi Sad","Gradske lokacije",67,NULL,2020,0,3,NULL,"grejanje na gas",3,NULL,NULL,NULL,NULL
51838,1,1,97104,"Novi Sad","Gradske lokacije",57,NULL,2020,3,7,NULL,"centralno grejanje",3,NULL,NULL,1,1
51908,1,1,97104,"Novi Sad","Gradske lokacije",57,NULL,2020,2,7,NULL,"centralno grejanje",3,NULL,NULL,1,1
51917,1,1,97104,"Novi Sad","Gradske lokacije",57,NULL,2020,1,7,NULL,"centralno grejanje",3,NULL,NULL,1,1
16686,1,1,97100,"Novi Sad","Gradske lokacije",68,NULL,2020,0,4,1,NULL,3,NULL,NULL,1,NULL
52640,1,1,96700,"Novi Sad","Gradske lokacije",63,NULL,2020,1,4,1,NULL,3,NULL,1,1,1
52812,1,1,96700,"Novi Sad","Gradske lokacije",63,NULL,2020,2,4,1,NULL,3,NULL,1,1,1
49606,1,1,96200,"Novi Sad","Gradske lokacije",75,NULL,2020,1,2,NULL,NULL,3,NULL,1,NULL,1
53691,1,1,96140,"Novi Sad","Gradske lokacije",65,NULL,2020,0,NULL,NULL,"centralno grejanje",3,1,NULL,1,NULL
49884,1,1,96010,"Novi Sad","Gradske lokacije",66,NULL,2020,4,4,NULL,"centralno grejanje",2,1,1,1,1
36411,1,1,96000,"Novi Sad","Gradske lokacije",63,NULL,2020,2,5,1,"centralno grejanje",2.5,NULL,NULL,1,1
53501,1,1,96000,Beograd,"Zemun opstina",48,NULL,2020,0,2,NULL,"podno grejanje",2,NULL,NULL,NULL,1
49643,1,1,95960,"Novi Sad","Gradske lokacije",75,NULL,2020,2,2,NULL,NULL,3,NULL,1,NULL,1
38285,1,1,95800,"Novi Sad","Gradske lokacije",68,NULL,2020,6,7,NULL,"centralno grejanje",3,NULL,NULL,1,NULL
2239,1,1,95790,"Novi Sad","Gradske lokacije",62,NULL,2020,1,5,1,"grejanje na gas",3,1,NULL,1,1
56575,1,1,95790,"Novi Sad","Gradske lokacije",60,NULL,2020,1,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
47430,1,1,95750,"Novi Sad","Gradske lokacije",68,NULL,2020,5,5,1,NULL,2,NULL,NULL,1,1
41775,1,1,95530,"Novi Sad","Gradske lokacije",88,NULL,2020,3,3,NULL,"etazno grejanje",4,NULL,NULL,1,NULL
42575,1,1,95500,"Novi Sad","Gradske lokacije",66,NULL,2020,4,4,NULL,NULL,2,NULL,NULL,1,1
51815,1,1,95300,"Novi Sad","Gradske lokacije",66,NULL,2020,0,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
31735,1,1,95270,"Novi Sad","Gradske lokacije",77,NULL,2020,3,3,NULL,"grejanje na gas",3.5,NULL,NULL,NULL,1
41842,1,1,95250,"Novi Sad","Gradske lokacije",88,NULL,2020,3,3,NULL,NULL,4,NULL,1,1,1
49585,1,1,95250,"Novi Sad","Gradske lokacije",65,NULL,2020,3,5,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
49655,1,1,95250,"Novi Sad","Gradske lokacije",65,NULL,2020,1,5,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
41805,1,1,95220,"Novi Sad","Gradske lokacije",88,NULL,2020,3,3,NULL,"etazno grejanje",4,NULL,NULL,1,1
21172,1,1,95100,"Novi Sad","Gradske lokacije",65,NULL,2020,0,4,NULL,"centralno grejanje",3,NULL,NULL,1,1
27446,1,1,95100,"Novi Sad","Gradske lokacije",51,NULL,2020,1,3,NULL,"grejanje na gas",2,NULL,NULL,1,1
53991,1,1,95050,"Novi Sad","Gradske lokacije",57,NULL,2020,0,3,NULL,"etazno grejanje",3,NULL,NULL,1,NULL
51276,1,1,95040,Beograd,"Novi Beograd",72,NULL,2020,4,4,1,"etazno grejanje",3,NULL,NULL,1,1
19070,0,1,95000,Beograd,"Mladenovac opstina",240,NULL,2020,NULL,NULL,0,"grejanje na struju",NULL,NULL,1,NULL,1
47553,1,1,95000,Beograd,"Zvezdara opstina",40,NULL,2020,1,4,0,"centralno grejanje",1.5,NULL,NULL,1,1
50933,1,1,95000,Beograd,"Novi Beograd",74,NULL,2020,0,2,1,"etazno grejanje",3,NULL,1,NULL,NULL
37344,1,1,94650,"Novi Sad","Gradske lokacije",77,NULL,2020,5,6,NULL,NULL,4,NULL,1,1,1
16504,1,1,94500,"Novi Sad","Gradske lokacije",68,NULL,2020,1,2,NULL,"etazno grejanje",3,NULL,NULL,NULL,NULL
54440,1,1,94500,Beograd,Vracar,37,NULL,2020,3,4,0,"etazno grejanje",1.5,NULL,1,1,NULL
58171,1,1,94460,"Novi Sad","Gradske lokacije",77,NULL,2020,3,4,1,NULL,4,NULL,NULL,1,1
58078,1,1,94450,"Novi Sad","Gradske lokacije",77,NULL,2020,3,3,NULL,"grejanje na gas",3.5,NULL,NULL,1,1
37094,1,1,94325,Beograd,"Palilula opstina",49,NULL,2020,NULL,NULL,NULL,NULL,1,1,NULL,1,1
42259,1,1,94320,"Novi Sad","Gradske lokacije",83,NULL,2020,0,4,NULL,"grejanje na gas",3.5,NULL,NULL,1,1
41785,1,1,94280,"Novi Sad","Gradske lokacije",83,NULL,2020,3,3,NULL,"etazno grejanje",4,NULL,NULL,1,NULL
53736,1,1,94270,"Novi Sad","Gradske lokacije",64,NULL,2020,0,NULL,1,"centralno grejanje",3,1,NULL,1,NULL
58062,1,1,94215,"Novi Sad","Gradske lokacije",76,NULL,2020,2,3,NULL,"grejanje na gas",4,NULL,NULL,1,1
31739,1,1,94210,"Novi Sad","Gradske lokacije",76,NULL,2020,2,3,NULL,"grejanje na gas",3.5,NULL,NULL,NULL,1
21203,1,1,94100,"Novi Sad","Gradske lokacije",60,NULL,2020,1,3,NULL,"grejanje na gas",3,NULL,NULL,1,1
41646,1,1,94100,"Novi Sad","Gradske lokacije",63,NULL,2020,1,3,NULL,NULL,3,NULL,NULL,1,1
24479,1,1,94010,"Novi Sad","Gradske lokacije",94,NULL,2020,6,6,1,"centralno grejanje",4,NULL,NULL,1,1
17460,1,1,94000,"Novi Sad","Gradske lokacije",83,NULL,2020,2,2,NULL,"centralno grejanje",3,NULL,NULL,NULL,1
26832,1,1,94000,Kragujevac,"Gradske lokacije",82,NULL,2020,1,4,1,"podno grejanje",2.5,2,1,NULL,NULL
41792,1,1,94000,"Novi Sad","Gradske lokacije",83,NULL,2020,0,4,NULL,"grejanje na gas",4,NULL,NULL,1,1
53494,1,1,94000,Beograd,"Zemun opstina",47,NULL,2020,0,2,NULL,"podno grejanje",2,NULL,NULL,NULL,1
53541,1,1,94000,Beograd,"Zemun opstina",47,NULL,2020,0,2,NULL,"podno grejanje",1.5,NULL,NULL,NULL,1
37293,1,1,93900,"Novi Sad","Gradske lokacije",57,NULL,2020,2,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
47223,1,1,93900,"Novi Sad","Gradske lokacije",57,NULL,2020,1,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
41780,1,1,93770,"Novi Sad","Gradske lokacije",86,NULL,2020,3,3,NULL,"etazno grejanje",4,NULL,NULL,1,1
8950,1,1,93730,"Novi Sad","Gradske lokacije",52,NULL,2020,2,7,1,"centralno grejanje",2.5,NULL,NULL,1,1
17948,1,1,93600,"Novi Sad","Gradske lokacije",45,NULL,2020,4,5,NULL,"centralno grejanje",2,NULL,NULL,1,1
21169,1,1,93600,"Novi Sad","Gradske lokacije",64,NULL,2020,0,4,NULL,"centralno grejanje",3,NULL,NULL,1,1
37268,1,1,93600,Beograd,"Zemun opstina",52,NULL,2020,3,4,1,"podno grejanje",2.5,1,NULL,1,1
14820,1,1,93550,"Novi Sad","Gradske lokacije",66,NULL,2020,1,5,NULL,"grejanje na gas",3,NULL,NULL,1,1
14825,1,1,93550,"Novi Sad","Gradske lokacije",66,NULL,2020,2,5,NULL,"grejanje na gas",3,NULL,NULL,1,1
30003,1,1,93500,Nis,"Gradske lokacije",85,NULL,2020,NULL,NULL,NULL,NULL,3.5,1,NULL,NULL,NULL
38490,1,1,93250,Beograd,"Zvezdara opstina",54,NULL,2020,4,5,1,"etazno grejanje",2.5,1,NULL,1,NULL
41881,1,1,93200,"Novi Sad","Gradske lokacije",67,NULL,2020,4,5,NULL,"centralno grejanje",3,NULL,NULL,1,1
46705,1,1,93200,"Novi Sad","Gradske lokacije",67,NULL,2020,3,2,NULL,"grejanje na gas",2.5,NULL,NULL,NULL,NULL
49430,1,1,93200,"Novi Sad","Gradske lokacije",67,NULL,2020,4,5,NULL,"etazno grejanje",3,NULL,NULL,1,1
29788,1,1,93165,"Novi Sad","Gradske lokacije",67,NULL,2020,5,5,NULL,"grejanje na gas",3,NULL,NULL,1,1
20700,1,1,93130,Beograd,"Cukarica opstina",67,NULL,2020,0,3,1,"etazno grejanje",3,NULL,1,NULL,1
19112,1,1,92940,"Novi Sad","Gradske lokacije",63,NULL,2020,1,NULL,0,"grejanje na gas",2.5,1,1,1,1
43252,1,1,92905,"Novi Sad","Gradske lokacije",82,NULL,2020,2,2,1,NULL,3.5,NULL,NULL,NULL,1
43274,1,1,92905,"Novi Sad","Gradske lokacije",82,NULL,2020,2,2,1,NULL,3.5,NULL,NULL,NULL,1
31710,1,1,92900,"Novi Sad","Gradske lokacije",75,NULL,2020,2,2,NULL,"grejanje na gas",4,NULL,NULL,NULL,1
50867,1,1,92900,"Novi Sad","Gradske lokacije",82,NULL,2020,2,2,NULL,"etazno grejanje",4,NULL,NULL,NULL,NULL
54024,1,1,92900,"Novi Sad","Gradske lokacije",41,NULL,2020,1,4,NULL,"grejanje na gas",2,NULL,NULL,1,1
58072,1,1,92860,"Novi Sad","Gradske lokacije",75,NULL,2020,2,3,1,NULL,4,NULL,NULL,1,1
58082,1,1,92850,"Novi Sad","Gradske lokacije",75,NULL,2020,2,2,NULL,"grejanje na gas",4,NULL,NULL,1,1
55578,1,1,92800,Beograd,Vracar,58,NULL,2020,4,4,0,"centralno grejanje",2,NULL,NULL,1,1
58756,1,1,92730,Zlatibor,"Gradske lokacije",56,NULL,2020,-1,NULL,NULL,NULL,3,1,NULL,NULL,NULL
38315,1,1,92700,"Novi Sad","Gradske lokacije",52,NULL,2020,2,5,1,"centralno grejanje",2.5,2,1,1,1
43318,1,1,92700,"Novi Sad","Gradske lokacije",65,NULL,2020,0,2,NULL,"centralno grejanje",3.5,NULL,NULL,NULL,NULL
51633,1,1,92700,"Novi Sad","Gradske lokacije",107,NULL,2020,5,5,NULL,"grejanje na gas",4,3,NULL,1,NULL
55841,1,1,92600,"Novi Sad","Gradske lokacije",62,NULL,2020,4,4,NULL,"etazno grejanje",3,NULL,NULL,1,1
59133,1,1,92480,Zlatibor,"Okolne lokacije",54,NULL,2020,3,5,NULL,"norveski radijatori",3,NULL,NULL,NULL,NULL
37177,1,1,92400,Beograd,"Palilula opstina",48,NULL,2020,NULL,NULL,NULL,NULL,1,1,NULL,1,1
41875,1,1,92390,"Novi Sad","Gradske lokacije",69,NULL,2020,0,3,NULL,NULL,3,NULL,NULL,1,1
38290,1,1,92350,"Novi Sad","Gradske lokacije",65,NULL,2020,6,7,NULL,"centralno grejanje",3,NULL,NULL,1,NULL
42864,1,1,92340,"Novi Sad","Gradske lokacije",61,NULL,2020,4,4,1,"grejanje na gas",1.5,1,NULL,1,1
24934,1,1,92300,"Novi Sad","Gradske lokacije",65,NULL,2020,6,6,NULL,"centralno grejanje",2.5,NULL,NULL,1,NULL
47427,1,1,92300,"Novi Sad","Gradske lokacije",65,NULL,2020,5,5,1,NULL,2.5,NULL,NULL,1,1
43769,1,1,92196,"Novi Sad","Gradske lokacije",51,NULL,2020,7,7,NULL,"centralno grejanje",2,NULL,NULL,1,1
21144,1,1,92100,"Novi Sad","Gradske lokacije",63,NULL,2020,1,4,NULL,"centralno grejanje",3,NULL,NULL,1,1
52114,1,1,92000,Kragujevac,"Gradske lokacije",82,NULL,2020,1,NULL,1,"podno grejanje",4,2,1,NULL,NULL
52736,1,1,92000,"Novi Sad","Gradske lokacije",80,NULL,2020,2,2,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
58344,1,1,92000,Zlatibor,"Gradske lokacije",49,NULL,2020,2,5,NULL,NULL,2,1,1,NULL,1
41814,1,1,91900,"Novi Sad","Gradske lokacije",81,NULL,2020,2,2,NULL,NULL,4,NULL,1,NULL,1
54432,1,1,91800,Beograd,Vracar,36,NULL,2020,1,4,0,"etazno grejanje",1.5,NULL,1,1,NULL
57794,1,1,91800,"Novi Sad","Gradske lokacije",54,NULL,2020,0,4,NULL,"centralno grejanje",2.5,NULL,NULL,1,1
19011,1,1,91700,"Novi Sad","Gradske lokacije",56,NULL,2020,1,5,1,NULL,2.5,NULL,NULL,1,1
42000,1,1,91700,"Novi Sad","Gradske lokacije",68,NULL,2020,3,3,NULL,"grejanje na gas",3,NULL,NULL,1,1
49589,1,1,91650,"Novi Sad","Gradske lokacije",71,NULL,2020,3,3,NULL,NULL,3,NULL,1,1,1
37392,1,1,91500,"Novi Sad","Gradske lokacije",65,NULL,2020,0,3,NULL,"grejanje na gas",3,NULL,NULL,1,1
42255,1,1,91220,"Novi Sad","Gradske lokacije",72,NULL,2020,2,2,NULL,"etazno grejanje",3.5,NULL,NULL,1,1
31142,1,1,91200,"Novi Sad","Gradske lokacije",59,NULL,2020,0,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
9757,1,1,91000,"Novi Sad","Gradske lokacije",57,NULL,2020,1,5,1,"grejanje na gas",2.5,1,NULL,1,1
9993,1,1,91000,"Novi Sad","Gradske lokacije",57,NULL,2020,1,4,1,"grejanje na gas",2.5,NULL,NULL,1,1
20885,1,1,91000,Beograd,"Cukarica opstina",80,NULL,2020,2,2,NULL,"grejanje na gas",3,1,1,NULL,1
41968,1,1,91000,"Novi Sad","Gradske lokacije",71,NULL,2020,2,2,NULL,"grejanje na gas",3,NULL,NULL,1,NULL
49583,1,1,90660,"Novi Sad","Gradske lokacije",61,NULL,2020,2,6,NULL,"grejanje na gas",3,1,NULL,1,1
19107,1,1,90640,"Novi Sad","Gradske lokacije",55,NULL,2020,4,6,NULL,"centralno grejanje",2.5,NULL,NULL,1,1
41832,1,1,90570,"Novi Sad","Gradske lokacije",76,NULL,2020,3,4,NULL,"grejanje na gas",4,NULL,NULL,1,1
38762,1,1,90200,"Novi Sad","Gradske lokacije",79,NULL,2020,0,2,NULL,"grejanje na gas",4,NULL,NULL,NULL,1
26106,1,1,90000,Beograd,"Zvezdara opstina",53,NULL,2020,1,3,NULL,"etazno grejanje",2,1,1,1,1
26123,1,1,90000,Beograd,"Zvezdara opstina",53,NULL,2020,2,3,NULL,"etazno grejanje",2,1,1,1,1
43438,1,1,90000,Beograd,"Vozdovac opstina",81,NULL,2020,3,4,0,"etazno grejanje",3.5,NULL,1,NULL,1
47533,1,1,90000,Beograd,"Zvezdara opstina",41,NULL,2020,0,4,0,"centralno grejanje",1.5,NULL,NULL,1,NULL
48667,1,1,90000,"Novi Sad","Gradske lokacije",46,NULL,2020,1,5,NULL,"centralno grejanje",2,NULL,NULL,1,1
4495,0,1,89990,Beograd,"Vozdovac opstina",72,100,2020,NULL,NULL,0,"podno grejanje",3,2,1,NULL,NULL
50390,1,1,89900,Beograd,Vracar,35,NULL,2020,1,4,NULL,"etazno grejanje",1.5,1,NULL,1,NULL
10033,1,1,89700,"Novi Sad","Gradske lokacije",52,NULL,2020,0,3,NULL,"grejanje na gas",2.5,NULL,NULL,1,NULL
14875,1,1,89600,"Novi Sad","Gradske lokacije",58,NULL,2020,5,5,NULL,"grejanje na gas",3,NULL,NULL,1,NULL
21284,1,1,89600,"Novi Sad","Gradske lokacije",58,NULL,2020,4,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
10155,1,1,89500,Beograd,"Savski Venac",22,NULL,2020,17,22,1,NULL,0.5,1,NULL,NULL,NULL
16666,1,1,89400,"Novi Sad","Gradske lokacije",62,NULL,2020,4,4,NULL,NULL,3,NULL,NULL,1,1
55564,1,1,89300,Beograd,Vracar,35,NULL,2020,1,4,0,"etazno grejanje",1,NULL,1,1,NULL
49350,1,1,89170,Nis,"Gradske lokacije",68,NULL,2020,2,4,NULL,NULL,2,2,NULL,1,1
52519,1,1,89170,Nis,"Gradske lokacije",68,NULL,2020,2,4,NULL,NULL,2,2,NULL,1,1
9254,1,1,89100,"Novi Sad","Gradske lokacije",41,NULL,2020,3,6,1,NULL,2,NULL,NULL,1,1
47738,1,1,89100,"Novi Sad","Gradske lokacije",41,NULL,2020,3,6,1,"centralno grejanje",2,NULL,NULL,1,1
42284,1,1,89050,"Novi Sad","Gradske lokacije",79,NULL,2020,2,2,NULL,NULL,3.5,NULL,1,NULL,1
14099,1,1,89000,Nis,"Gradske lokacije",72,NULL,2020,0,4,1,"norveski radijatori",3.5,2,1,NULL,NULL
25620,1,1,89000,Beograd,"Zvezdara opstina",67,NULL,2020,1,3,NULL,"centralno grejanje",3,1,1,1,NULL
21231,1,1,88990,"Novi Sad","Gradske lokacije",60,NULL,2020,0,4,NULL,"centralno grejanje",3,NULL,NULL,1,1
42343,1,1,88990,"Novi Sad","Gradske lokacije",64,NULL,2020,2,3,NULL,"grejanje na gas",3.5,NULL,NULL,NULL,1
45263,1,1,88990,"Novi Sad","Gradske lokacije",60,NULL,2020,0,4,NULL,"centralno grejanje",2,NULL,NULL,1,1
49919,1,1,88948,"Novi Sad","Gradske lokacije",62,NULL,2020,4,4,NULL,"centralno grejanje",2,1,1,1,1
53958,1,1,88880,"Novi Sad","Gradske lokacije",49,NULL,2020,0,2,NULL,"grejanje na gas",2,NULL,NULL,1,1
4661,1,1,88840,"Novi Sad","Gradske lokacije",38,NULL,2020,2,4,1,NULL,1.5,NULL,NULL,1,1
53548,1,1,88800,Beograd,"Zemun opstina",48,NULL,2020,0,NULL,NULL,NULL,1.5,NULL,1,NULL,1
42264,1,1,88740,"Novi Sad","Gradske lokacije",78,NULL,2020,0,4,NULL,"grejanje na gas",3.5,NULL,NULL,1,1
42763,1,1,88700,"Novi Sad","Gradske lokacije",60,NULL,2020,4,4,NULL,NULL,2,NULL,NULL,1,1
8643,1,1,88500,Beograd,Vracar,35,NULL,2020,1,3,0,"etazno grejanje",1.5,NULL,1,1,1
